"","SimNumber","Targets","Span","Samples","Errors","Offset","OffsetVaria"
"5205",5205,6837,32,22,24,-9.4544677529484,8.53592621009704
"5206",5206,6973,91,16,10,32.5312060536817,11.1483446001632
"5207",5207,6889,41,4,20,6.88008915167302,16.9105099518644
"5208",5208,6805,77,11,32,29.3541810940951,25.1503630955999
"5209",5209,6966,80,22,24,26.3996037887409,5.26689828353445
"5210",5210,6903,65,4,24,-7.27725855540484,18.9131748359201
"5211",5211,6939,50,12,16,-37.256951793097,11.4568152742467
"5212",5212,6877,97,5,20,31.1285490635782,8.66991912464541
"5213",5213,6922,96,21,29,-26.1883423198014,20.6180310907313
"5214",5214,6857,30,23,8,20.4445604234934,8.56100135896052
"5215",5215,6825,88,15,28,39.5509613677859,6.27816093278374
"5216",5216,6893,80,17,24,-45.2168805990368,8.14911478896811
"5217",5217,6841,43,12,29,25.1902113202959,10.1522090156206
"5218",5218,6898,76,10,13,1.68851849157363,6.10235570205958
"5219",5219,6806,77,8,13,26.1472421931103,2.71630736214993
"5220",5220,6858,91,23,12,-48.2148801209405,8.99308510845527
"5221",5221,6803,90,25,16,4.21151376795024,14.3727565703229
"5222",5222,6991,83,7,13,-15.4328350909054,3.81991808225913
"5223",5223,6830,46,23,15,-7.42584902327508,13.9408256215805
"5224",5224,6901,94,25,16,-4.46068765595555,15.8100846394114
"5225",5225,6982,98,2,15,-46.3615310611203,7.64628822747036
"5226",5226,6980,93,25,13,-11.1074418528005,6.80941971256863
"5227",5227,6896,39,14,29,35.4486742289737,14.1244823652732
"5228",5228,6917,80,11,23,24.8365571023896,22.1629528353547
"5229",5229,6836,67,11,18,43.1949801975861,23.8920536448406
"5230",5230,6895,75,14,25,34.4959197565913,20.3625460425878
"5231",5231,6959,30,24,20,-46.5127963107079,11.188367242309
"5232",5232,6889,53,16,25,-30.3377053700387,20.2942473454368
"5233",5233,6813,78,20,13,44.3505600094795,13.515628326697
"5234",5234,6931,55,17,30,22.0632510026917,4.59721792167262
"5235",5235,6991,96,10,17,-6.84246451128274,13.748134241885
"5236",5236,7000,53,18,17,3.81074186880141,13.0578091262265
"5237",5237,6895,81,24,30,-22.656654403545,7.46671635886817
"5238",5238,6802,51,8,26,32.0413367589936,3.83125255282666
"5239",5239,6951,96,13,15,-22.0955139491707,9.20832682144991
"5240",5240,6914,64,8,21,40.7143322750926,26.4691562247858
"5241",5241,6915,34,15,16,-0.12460770085454,2.43039631305309
"5242",5242,6984,65,3,29,36.8019703309983,6.30435244767019
"5243",5243,6982,85,13,25,-21.3581637013704,8.55541740644164
"5244",5244,6990,34,9,13,20.8603805396706,9.62722703605238
"5245",5245,6881,56,16,23,-25.3839612239972,4.02625141761312
"5246",5246,6921,78,17,14,1.42541122622788,22.7507964558287
"5247",5247,6933,65,15,9,-47.6523241493851,7.44748632927821
"5248",5248,6992,78,3,21,-15.6894728308544,12.298713942284
"5249",5249,6863,50,11,29,39.643891598098,8.47864320953027
"5250",5250,6805,27,18,15,-22.4684151122347,11.7680584620212
"5251",5251,6951,73,10,9,42.5662497989833,24.9722123492656
"5252",5252,6810,69,17,28,-45.2785309171304,20.7075924944268
"5253",5253,6867,93,6,13,-2.87917805835605,4.04991515544127
"5254",5254,6808,47,20,14,20.5871357116848,3.18171484812815
"5255",5255,6881,77,10,28,-0.265538389794528,15.2517392455095
"5256",5256,6830,53,9,27,42.8111056797206,21.9924562245817
"5257",5257,6980,48,22,26,-12.160097528249,10.349647805979
"5258",5258,6890,96,25,14,-11.4071043208241,19.3844006273113
"5259",5259,6824,90,9,14,-26.2374905170873,7.77768876120215
"5260",5260,6893,54,17,20,-28.8165498524904,8.87571160481288
"5261",5261,6998,84,15,15,49.8289950424805,20.5040625956971
"5262",5262,6984,62,2,15,49.2073747096583,18.1808119171644
"5263",5263,6984,78,24,28,-39.2600930528715,25.0436517416828
"5264",5264,6971,36,17,23,-10.727739171125,11.3354913350032
"5265",5265,6964,60,12,17,-11.7078303359449,1.18662758820155
"5266",5266,6819,60,15,17,-5.78221271280199,23.9954163634223
"5267",5267,6851,52,14,12,-24.881406291388,5.25874190326501
"5268",5268,6864,49,16,24,-48.4770902199671,8.51778847822128
"5269",5269,6873,71,3,17,-13.5047717718408,0.0944243086387869
"5270",5270,6827,86,21,29,2.12820265442133,7.22055089798104
"5271",5271,6988,36,24,20,-6.47456853184849,21.1417887393099
"5272",5272,6979,67,22,10,-2.41727994289249,7.61354246973502
"5273",5273,6997,32,16,20,27.7644909452647,7.95532468881831
"5274",5274,6824,71,13,23,-44.9995206203312,0.0633721614708193
"5275",5275,6802,66,25,20,5.16485639382154,3.59873820355046
"5276",5276,6966,27,20,24,-16.4533745730296,24.6327830063391
"5277",5277,6849,78,21,25,26.4505830360577,1.47982586225891
"5278",5278,6905,64,21,11,-4.99634710140526,6.9536437005375
"5279",5279,6869,59,13,14,-7.52224123571068,0.213489028974203
"5280",5280,6983,35,23,14,11.1561034806073,7.3776818234697
"5281",5281,6839,70,8,27,-13.4559777798131,15.2257809112591
"5282",5282,6948,50,18,26,-5.00807303469628,6.52326159466268
"5283",5283,6900,52,9,15,-41.4975996594876,22.1877000234337
"5284",5284,6998,91,25,13,7.27748954668641,16.2192072100083
"5285",5285,6878,92,3,15,34.1373798670247,23.4621718957215
"5286",5286,6916,38,15,22,-28.761511715129,13.206390712037
"5287",5287,6978,26,8,18,15.9854041179642,17.2735958386564
"5288",5288,6919,30,8,31,-39.8997916840017,19.77337592575
"5289",5289,7000,42,6,24,-7.89652976673096,13.6397618476651
"5290",5290,6938,84,12,26,7.26830810308456,0.98625990492804
"5291",5291,6953,25,8,14,38.4116874076426,6.07328338151728
"5292",5292,6945,58,25,25,-23.165947990492,3.96365370135335
"5293",5293,6826,53,7,14,21.5112610021606,21.8519420940126
"5294",5294,6992,77,10,8,7.38884469028562,0.258021853771759
"5295",5295,6903,67,15,25,39.2514916369691,18.4435162178106
"5296",5296,6867,63,18,28,40.4533849097788,3.6908716524702
"5297",5297,6837,58,13,16,-38.570814114064,1.61005871591391
"5298",5298,6910,73,4,21,21.8513857806101,16.7639732715108
"5299",5299,6974,30,2,15,33.0310522578657,20.347105312475
"5300",5300,6983,48,8,13,4.21310709789395,19.4424556955411
"5301",5301,6968,63,9,28,-20.1267762575299,11.0007967855411
"5302",5302,6860,52,21,16,43.8731868984178,8.55421518177097
"5303",5303,6833,25,13,13,-35.1903421338648,17.3775341729608
"5304",5304,6916,94,19,13,-8.71503960806876,9.75393811802729
"5305",5305,6842,57,8,21,-0.0937506556510925,25.7586287778593
"5306",5306,6998,83,11,19,-39.186922670342,26.0078898267567
"5307",5307,6823,55,5,21,5.22143403068185,5.63198155614384
"5308",5308,6896,39,24,11,-3.29787018708885,5.70282109794556
"5309",5309,6852,92,9,28,25.460494402796,14.5283081001972
"5310",5310,6892,42,16,20,21.2811308680102,5.0129315255119
"5311",5311,6980,54,5,14,28.7604925921187,3.61827114462131
"5312",5312,6960,66,9,26,18.8157243886963,5.20270304484898
"5313",5313,6862,64,14,14,41.0249245818704,11.5681454174393
"5314",5314,6962,71,3,13,5.91998533345759,14.7596221250948
"5315",5315,6824,37,24,18,-23.8077604211867,9.93204004289862
"5316",5316,6935,41,9,18,12.3379765078425,19.6600882041557
"5317",5317,6967,76,21,22,-4.18329758103937,15.6925471121883
"5318",5318,6907,44,9,21,-44.7223887545988,24.1429634870291
"5319",5319,6829,79,14,22,-47.0789879094809,3.83140684666554
"5320",5320,6845,34,13,25,27.3262643953785,9.75853862007707
"5321",5321,6960,67,10,32,1.36060777585953,0.806777029221412
"5322",5322,6909,86,17,28,-45.3554091975093,24.2157056406694
"5323",5323,6910,35,24,10,-21.0812718374655,24.6507892108613
"5324",5324,6935,39,24,18,-12.3765353579074,12.5356088533201
"5325",5325,6975,26,3,27,5.01649922225624,20.1411906830184
"5326",5326,6987,67,17,15,13.2622039178386,26.0244747362572
"5327",5327,6913,37,5,12,11.6799456765875,8.28190413383394
"5328",5328,6854,79,11,24,-46.1613575927913,24.2571738744276
"5329",5329,6919,50,12,22,-25.7940500741825,20.6540077027166
"5330",5330,6975,68,24,21,17.5615317886695,2.20636426880374
"5331",5331,6921,82,6,32,-1.56329779420048,24.7578359909959
"5332",5332,6847,75,3,25,40.3310677269474,15.6603254216702
"5333",5333,6979,89,17,31,-42.2069218242541,26.2395281969481
"5334",5334,6901,68,12,18,-12.1177735272795,17.0253622616029
"5335",5335,6877,55,15,22,-26.571851503104,10.7117282346995
"5336",5336,6812,100,7,26,5.90720956679434,2.24024855440902
"5337",5337,6928,46,12,15,13.7565653538331,24.8590219374292
"5338",5338,6903,77,16,27,-26.4423427404836,6.49323666637763
"5339",5339,6931,35,18,20,-27.3924659239128,0.50224992377474
"5340",5340,6988,74,9,25,11.6901512024924,20.9670567416821
"5341",5341,6830,98,10,17,-16.416921489872,12.6656934225012
"5342",5342,6905,39,14,21,46.7069778125733,14.9995213114086
"5343",5343,6893,97,18,24,26.2374676065519,6.76862860591081
"5344",5344,6997,47,12,18,-46.1495302384719,18.1945307976303
"5345",5345,6878,32,12,28,3.78291592933238,15.0295092210183
"5346",5346,6856,28,17,14,-27.9384330846369,23.877715552992
"5347",5347,6824,77,2,18,-8.44097291119397,2.08942646263074
"5348",5348,6817,67,2,31,11.9191432604566,3.33014948830684
"5349",5349,6863,64,6,25,22.4980280967429,9.56892558385897
"5350",5350,6953,94,17,12,-24.429054860957,24.8048098642651
"5351",5351,6847,83,9,10,-44.9035010533407,15.3632692216814
"5352",5352,6877,87,17,29,-14.4437563605607,22.3189822763279
"5353",5353,6976,41,7,19,39.3887753132731,19.4189292044519
"5354",5354,6959,99,13,30,-35.9387418953702,5.35191590396059
"5355",5355,6885,44,3,19,-47.7485397364944,24.2393457297338
"5356",5356,6957,96,17,20,5.97550093661994,15.8027288250152
"5357",5357,6922,33,10,27,12.8212723648176,3.64919292435422
"5358",5358,6899,54,14,12,-6.46175956353545,25.5171917987524
"5359",5359,6951,83,19,22,4.96197536122054,13.8708233249895
"5360",5360,6933,33,18,9,17.1059573534876,21.2770627591563
"5361",5361,6996,63,14,21,30.1155947847292,16.6296815915732
"5362",5362,6870,88,10,16,1.69206804130226,20.0591736174931
"5363",5363,6880,56,13,10,39.1795235686004,16.2919949459776
"5364",5364,6970,48,25,15,44.0021161688492,13.6794800605644
"5365",5365,6942,77,13,23,-11.5451428340748,20.6362400403686
"5366",5366,6837,29,12,17,-36.2452974542975,4.16018179527926
"5367",5367,6909,60,9,32,-37.5395534094423,10.5523349005268
"5368",5368,6995,96,25,32,-42.7108420059085,1.06347553103371
"5369",5369,6874,82,18,14,40.9164924873039,9.37512339094188
"5370",5370,6954,74,23,13,28.580963332206,9.05393562961509
"5371",5371,6804,64,14,22,8.40185964480042,16.0352659839652
"5372",5372,6924,67,18,22,-4.13038588594645,12.2207157043626
"5373",5373,6931,97,23,23,-17.4340103985742,1.9620952006178
"5374",5374,6827,47,16,28,38.1699253572151,15.5078516491442
"5375",5375,6874,70,12,17,-20.6353719579056,21.4045840812183
"5376",5376,6816,84,10,31,5.28291766531765,19.0966400449865
"5377",5377,6971,35,12,14,47.0269366865978,6.02233901469456
"5378",5378,6997,76,3,9,-21.6710482025519,17.2073970073557
"5379",5379,6967,97,11,24,2.61609076987952,3.17038076625671
"5380",5380,6809,96,4,22,-22.5800898624584,4.63660327498266
"5381",5381,6876,86,7,14,28.2329999376088,23.3048927783056
"5382",5382,6980,54,15,10,13.6112940264866,7.73778449244052
"5383",5383,6970,61,24,11,-12.1575006982312,19.9792086945758
"5384",5384,6945,48,7,19,-21.4857891434804,20.2394746984718
"5385",5385,6967,84,6,30,-37.3942290199921,12.2999243110633
"5386",5386,6869,81,6,27,3.29443709924817,5.1345991708166
"5387",5387,6912,53,24,11,16.4929263992235,2.24346532922285
"5388",5388,6965,32,15,18,35.670829587616,2.3926266459988
"5389",5389,6832,32,11,25,40.3716991888359,26.020124085587
"5390",5390,6907,36,19,28,-24.0999036701396,0.487482668252895
"5391",5391,6940,50,13,29,7.30787771753967,19.7623769122488
"5392",5392,6953,82,21,21,18.8243066659197,3.56172522906936
"5393",5393,6937,57,3,24,-14.1911927610636,22.0984397543226
"5394",5394,6911,32,12,22,21.0446084151044,4.63513423203956
"5395",5395,6922,65,20,10,-23.2926276978105,2.76645439606369
"5396",5396,6887,93,18,10,-12.7772800158709,0.107687106684782
"5397",5397,7000,32,8,14,-45.3994855284691,20.1551283068371
"5398",5398,6802,52,10,32,18.2006792631,13.6842001144262
"5399",5399,6961,46,2,13,-11.1430771648884,5.89160503923125
"5400",5400,6941,32,21,27,-28.7595975678414,8.21812004306633
"5401",5401,6963,74,4,13,-47.5502558518201,17.6816189731045
"5402",5402,6943,70,20,12,10.0263752508909,12.8912805040765
"5403",5403,6802,65,23,19,30.3347178502008,20.877817992761
"5404",5404,6904,85,20,30,47.8132735239342,23.7813819898453
"5405",5405,6806,63,4,24,35.1629854179919,24.0817836477333
"5406",5406,6919,61,21,13,9.88328563980758,21.8004249742448
"5407",5407,6974,97,3,11,-43.8894413877279,9.52987447833852
"5408",5408,6826,37,21,14,4.9136909423396,20.1239202863667
"5409",5409,6871,64,22,10,32.292492268607,2.37256765104178
"5410",5410,6979,25,13,32,11.6665121400729,17.5884603474988
"5411",5411,6932,69,25,9,-14.3647502874956,25.9065574776321
"5412",5412,6889,84,22,16,35.1751864189282,22.3822813052225
"5413",5413,6918,97,11,19,4.56553001422435,2.05574877208285
"5414",5414,6927,98,16,15,49.6260289102793,3.58391762879654
"5415",5415,6941,32,8,20,18.0832693120465,0.79751578956726
"5416",5416,6872,89,2,16,-35.5710663134232,9.37290102412505
"5417",5417,6865,30,15,27,39.9032982764766,1.36204353670543
"5418",5418,6996,71,24,25,47.0312299672514,22.8018451165995
"5419",5419,6944,48,15,25,-7.43943301495165,20.3750084660237
"5420",5420,6834,27,3,32,22.2888220567256,24.7840544061197
"5421",5421,6810,35,15,24,31.7335187690333,26.474858408784
"5422",5422,6805,30,14,11,43.2858228916302,15.946461186466
"5423",5423,6867,72,5,31,36.4615049446002,3.84090541304741
"5424",5424,6811,43,16,25,6.23647682368755,7.99084163374198
"5425",5425,6831,91,18,25,-11.542890407145,24.4789233903429
"5426",5426,6841,87,17,10,-10.3426404297352,18.5871457352114
"5427",5427,6880,57,24,13,43.5524432454258,7.64228570042318
"5428",5428,6898,57,12,19,-2.12915556039661,24.802860874196
"5429",5429,6910,72,22,23,15.5889187473804,6.464358385392
"5430",5430,6942,49,18,19,-26.6422980930656,12.0582830197173
"5431",5431,6943,64,5,30,37.0399636216462,22.1347478932249
"5432",5432,6891,54,19,31,22.2002812894061,1.97980881569977
"5433",5433,6943,73,10,10,2.41594931576401,23.9790441570606
"5434",5434,6878,44,4,9,-14.855511370115,9.12647253320995
"5435",5435,6914,37,22,9,-8.41865665279329,8.80441931227199
"5436",5436,6924,99,13,19,-22.0598739571869,20.309684657492
"5437",5437,6899,75,21,23,7.21385274082422,3.77060339475144
"5438",5438,6807,40,8,25,8.93862552475184,25.1551118019165
"5439",5439,6912,31,4,24,6.00263588130474,3.89050748270168
"5440",5440,6828,83,23,11,36.0108659602702,24.6708237920019
"5441",5441,6826,34,17,19,32.5046023353934,19.4579529408317
"5442",5442,6916,54,18,27,-44.7403369005769,21.1017044425602
"5443",5443,6839,100,10,11,12.0691309915856,2.19075063679786
"5444",5444,6811,81,3,12,-15.4733052477241,8.16068236613437
"5445",5445,6810,44,11,23,-10.6850757496431,12.6808883239306
"5446",5446,6832,77,14,17,-6.81330559309572,0.476910948981764
"5447",5447,6957,81,24,21,1.71146767679602,17.9975937213791
"5448",5448,6846,33,20,12,-14.1604645876214,21.5890807848247
"5449",5449,6841,32,6,25,-32.0877724792808,12.3925472949459
"5450",5450,6917,66,12,22,31.2363422475755,23.7628051054238
"5451",5451,6804,76,8,30,43.1973127881065,22.5447654705057
"5452",5452,6983,81,23,9,-43.1347034173086,25.9565017540911
"5453",5453,6994,41,12,17,-34.4326435821131,18.0003172223438
"5454",5454,6862,44,10,11,29.2101920815185,14.3424766450624
"5455",5455,6902,88,24,21,34.1630659997463,19.1627176092765
"5456",5456,6949,26,21,21,1.22737924102694,11.8489905101717
"5457",5457,6813,97,23,12,-8.75482016708702,0.206577728661941
"5458",5458,6854,59,18,23,-20.2726955525577,2.27121118425019
"5459",5459,6958,30,21,11,1.75474982243031,6.95518640447478
"5460",5460,6960,44,5,32,-25.7419150322676,10.5521591296864
"5461",5461,6969,50,12,27,-42.5839541014284,3.23788381484849
"5462",5462,6925,100,12,25,-35.726707521826,11.0948254363947
"5463",5463,6983,50,25,20,24.1754592163488,6.4176688340588
"5464",5464,6822,72,23,22,8.05787770077586,6.41593618729827
"5465",5465,6859,70,5,29,-20.1189312618226,21.4623889834099
"5466",5466,6950,82,6,28,33.1859112950042,2.83125201497413
"5467",5467,6900,48,13,14,4.02749618515372,3.0710633744807
"5468",5468,6998,91,2,15,-49.0514834877104,10.8993152820037
"5469",5469,6916,37,9,11,38.6142958654091,8.70933110055281
"5470",5470,6864,38,20,30,16.3577295141295,10.783614140209
"5471",5471,6815,35,7,31,4.72232298925519,20.1891221307027
"5472",5472,6855,91,23,17,49.8492230428383,14.3829222379138
"5473",5473,6940,28,23,17,20.683104894124,10.9598225783452
"5474",5474,6864,25,7,12,-48.344269534573,23.486825000837
"5475",5475,6858,85,5,23,-42.1236248454079,12.9944906255086
"5476",5476,6867,100,24,8,37.0853188447654,7.81845194960898
"5477",5477,6888,77,23,24,45.3823749907315,13.6699711166138
"5478",5478,6974,59,9,12,1.34777009952813,17.195184305734
"5479",5479,6825,43,21,25,31.0077729169279,11.0113140750199
"5480",5480,6911,46,14,11,36.9191635865718,12.7843609632989
"5481",5481,6905,93,25,19,-29.4294100953266,5.39192120902683
"5482",5482,6829,72,11,26,39.0113114845008,24.5343436543541
"5483",5483,6824,79,24,20,17.6143784308806,25.9388713569914
"5484",5484,6870,85,5,29,10.0586638553068,24.2487457894206
"5485",5485,6916,28,21,32,44.4794256938621,13.1688788985659
"5486",5486,6966,63,25,29,34.4994707498699,12.0608712667818
"5487",5487,6849,59,6,25,3.27828691806644,6.51269227543566
"5488",5488,6938,93,25,22,36.3881459226832,19.6042629866849
"5489",5489,6855,45,21,29,-26.0859774425626,14.0357929488153
"5490",5490,6863,49,17,14,-3.87380376923829,24.9128996270685
"5491",5491,6933,31,5,26,25.3815477015451,24.4889527058129
"5492",5492,6865,44,19,8,41.0745281493291,4.53992802329268
"5493",5493,6843,30,8,31,-20.0434789527208,20.6725669539091
"5494",5494,6834,34,23,22,2.86060906946659,21.651034160191
"5495",5495,6972,100,16,24,22.6079951040447,3.67250709483097
"5496",5496,6840,44,25,13,34.5479323761538,13.6111805490025
"5497",5497,6998,89,14,8,-5.57583079207689,19.2467577454101
"5498",5498,6999,94,18,9,-18.3690399629995,13.4835708201739
"5499",5499,6967,85,17,29,41.9812053907663,8.12992045772076
"5500",5500,6921,36,3,23,-0.129637750796974,23.5079893117424
"5501",5501,6862,86,5,26,2.20581712201238,17.211866790293
"5502",5502,6812,92,22,27,12.5047132605687,22.4319845592561
"5503",5503,6826,29,3,29,1.87211921438575,12.3253810052439
"5504",5504,6981,65,8,32,-32.9338090028614,11.8658594516288
"5505",5505,6957,55,20,19,23.2382055372,25.5290014533764
"5506",5506,6908,63,15,32,-28.9926116354764,6.60869586027996
"5507",5507,6988,80,6,28,-31.0041309567168,22.3366682137803
"5508",5508,6949,99,15,31,-32.9897391377017,11.0042706056971
"5509",5509,7000,76,3,18,2.97973768319935,7.10716132567124
"5510",5510,6829,41,25,30,8.3480364875868,25.7963504748801
"5511",5511,6920,67,17,12,43.8726190244779,10.9244269312811
"5512",5512,6900,53,24,30,-39.3463021377102,2.91659975560755
"5513",5513,6802,35,12,10,-44.2941759712994,4.93673876242503
"5514",5514,6975,80,2,32,39.6664867643267,0.912036942575593
"5515",5515,6926,75,19,28,-17.4648785730824,17.6792392275592
"5516",5516,6963,99,7,26,-5.79218589700758,16.6825810318673
"5517",5517,6887,34,11,20,26.1068968800828,4.17560671224794
"5518",5518,6883,41,16,17,-30.927849910222,1.63634040212375
"5519",5519,6908,50,8,18,37.6672071404755,18.0577658568036
"5520",5520,6847,60,22,23,-13.5686601977795,3.23467248177994
"5521",5521,6835,26,4,19,-18.9472465077415,24.195715907654
"5522",5522,6960,31,4,18,-21.789159392938,25.6249700062142
"5523",5523,6811,47,13,32,6.69500851072371,10.9243702803683
"5524",5524,6893,43,25,25,16.37588578742,14.2061369686085
"5525",5525,6809,52,14,23,44.1387878963724,5.48050986682018
"5526",5526,6924,98,21,14,-9.18952743522823,24.2289217149774
"5527",5527,6883,45,10,22,-38.0729962373152,15.2948347770479
"5528",5528,6857,85,18,31,1.93471114616841,6.33729006703012
"5529",5529,6952,35,19,10,27.5412568124011,20.3360241607029
"5530",5530,6940,30,25,19,-40.4910230543464,17.3085186461802
"5531",5531,6860,42,25,9,-15.8913457766175,7.94799167792615
"5532",5532,6833,55,10,10,45.2335715526715,19.7485599014442
"5533",5533,6874,98,11,12,-45.2277167933062,2.50818656771677
"5534",5534,6826,81,25,9,8.50802280474454,19.9118305901831
"5535",5535,6862,72,9,31,0.4185248631984,19.6818154827363
"5536",5536,6964,59,17,32,-36.3550945883617,13.3453718869199
"5537",5537,6961,38,7,19,0.653189606964588,8.47877840173268
"5538",5538,6917,73,19,14,-0.271244812756777,20.9341554253031
"5539",5539,6852,52,2,27,-12.7020268002525,19.1536793454436
"5540",5540,6859,39,21,11,23.2284238329157,2.76005424962076
"5541",5541,6944,38,24,10,19.4057085318491,19.5861694612773
"5542",5542,6851,50,20,13,-36.4892419194803,19.0121611326637
"5543",5543,6814,35,2,22,-32.7490806113929,24.9484606365554
"5544",5544,6969,29,2,30,43.3677372755483,15.81105161657
"5545",5545,6945,32,9,9,-21.164206857793,21.9552024127685
"5546",5546,6817,49,2,25,-9.06700228806585,26.1466727789727
"5547",5547,6946,36,6,27,-21.5707070892677,23.7925204465268
"5548",5548,6904,27,7,32,-10.1115023950115,23.3178739691183
"5549",5549,6928,49,20,29,35.4043787578121,18.1695282238799
"5550",5550,6986,78,13,19,-6.18203151971102,3.47663135634176
"5551",5551,6859,45,16,28,6.992615503259,0.253489083558321
"5552",5552,6930,76,6,24,11.8553426582366,14.3017812501898
"5553",5553,6971,75,21,31,-0.183670176193118,0.473434790479485
"5554",5554,6881,68,14,12,-0.222828215919435,2.43258994103828
"5555",5555,6999,30,14,25,39.8769303690642,12.5606751485504
"5556",5556,6928,56,15,32,-31.4500164240599,7.34291579003609
"5557",5557,6878,33,6,21,42.5477291224524,23.2165112955288
"5558",5558,6840,77,2,16,40.362636023201,0.0470874240691774
"5559",5559,6983,66,8,14,-7.58212157525122,22.3779644279238
"5560",5560,6851,36,10,11,-29.4190014712512,3.7931509208011
"5561",5561,6865,34,4,30,-41.9563634786755,12.3853997352778
"5562",5562,6920,49,8,25,30.9678214835003,15.9079797366615
"5563",5563,6995,76,4,11,40.3913357295096,26.2776158667633
"5564",5564,6903,36,14,27,31.9462342420593,12.2606576087775
"5565",5565,6970,80,24,18,-31.9067114964128,20.8207226521992
"5566",5566,6869,72,9,21,-1.35882447939366,11.9691837941837
"5567",5567,6838,30,8,15,-42.8927159402519,15.9334784223596
"5568",5568,6906,55,5,28,-39.288104372099,21.0171946073039
"5569",5569,6996,54,12,23,-47.5069641135633,5.53596884619608
"5570",5570,6908,40,5,23,-37.5045828288421,9.04072922335123
"5571",5571,6849,94,25,23,-41.4230119902641,9.32001588537917
"5572",5572,6803,97,19,26,-3.0935054179281,22.0075741950339
"5573",5573,6908,29,16,18,23.8308383384719,2.86420760073117
"5574",5574,6802,30,4,11,-45.6697969231755,19.2096190925261
"5575",5575,6932,48,7,26,18.0795105407014,12.5462292644889
"5576",5576,6880,59,5,12,-7.19139771535993,11.7822186853045
"5577",5577,6925,89,9,26,-35.4596861172467,12.6116856430669
"5578",5578,6885,59,11,32,17.0088139595464,15.6960951671279
"5579",5579,6903,56,25,20,-45.7871924620122,9.65487620446947
"5580",5580,6886,81,20,18,-2.18960139900446,25.6869509913425
"5581",5581,6912,44,14,22,23.9559064153582,15.7364010700078
"5582",5582,6904,91,10,32,-28.211588319391,17.556656721221
"5583",5583,6819,59,25,25,4.8983953660354,0.0940297265781555
"5584",5584,6996,33,14,17,11.5700242342427,7.98694805265637
"5585",5585,6895,62,17,14,-26.2221881654114,4.28341978513217
"5586",5586,6963,70,19,32,20.0886299367994,16.9748434182836
"5587",5587,6967,60,9,17,12.0583476731554,9.24076190612209
"5588",5588,6975,93,16,9,-48.5198600450531,12.2331392273405
"5589",5589,6856,95,15,27,-39.0356931835413,25.9330753306511
"5590",5590,6919,71,21,20,-45.156555948779,11.9859285133057
"5591",5591,6853,90,6,20,-28.8959585828707,18.5315498854532
"5592",5592,6900,38,5,16,24.7284084558487,14.2126963138648
"5593",5593,6961,90,11,12,13.5646629845724,1.94501849801512
"5594",5594,6906,60,10,10,29.9019517377019,1.82487401695689
"5595",5595,6898,26,21,16,-2.91056740097702,0.884400958976708
"5596",5596,6893,46,15,23,-22.8017022600397,13.0164111168955
"5597",5597,6999,28,23,21,34.4850838882849,19.397350771795
"5598",5598,6998,93,6,25,-9.8982211900875,21.6797253364518
"5599",5599,6833,38,4,17,-24.6514002094045,7.45359937738441
"5600",5600,6886,56,16,30,40.7892077928409,10.7617795383187
"5601",5601,6872,40,14,22,9.48533031623811,14.356120278901
"5602",5602,6907,47,22,30,10.757216392085,26.1592709005328
"5603",5603,6900,59,21,32,-36.4477977156639,14.039123383302
"5604",5604,6943,39,9,8,-46.1161148734391,7.49247466270626
"5605",5605,6993,51,5,11,-21.0306074470282,6.36275291248062
"5606",5606,6885,60,18,29,-5.91724398545921,1.85796276505897
"5607",5607,6979,72,6,28,0.533295352943242,16.3106192389827
"5608",5608,6878,73,7,31,-24.2207006784156,2.16370503320335
"5609",5609,6944,68,12,27,-0.18247349653393,1.90689092206792
"5610",5610,6862,74,2,20,-8.82109748199582,14.4516304665005
"5611",5611,6925,42,7,9,-17.6361251622438,18.797113144567
"5612",5612,6929,41,9,20,-41.5632684249431,7.1905843296377
"5613",5613,6940,94,10,20,9.44536430761218,19.2151146752972
"5614",5614,6883,30,18,26,25.5686888704076,11.7911988421567
"5615",5615,6815,90,16,11,9.88957595545799,23.5777096864413
"5616",5616,6884,57,13,27,1.13809369504452,5.71581626947806
"5617",5617,6891,48,3,19,40.2286454336718,11.6542509982248
"5618",5618,6802,49,6,21,38.0220698658377,4.45481422834797
"5619",5619,6947,41,14,29,36.1467485316098,11.9676614073294
"5620",5620,6962,63,25,14,32.6066382694989,0.689449644678738
"5621",5621,6832,47,9,11,15.7351924106479,5.87461006769398
"5622",5622,6983,44,11,22,-30.8523202314973,24.9159742871877
"5623",5623,6957,93,4,15,-29.4188513420522,24.7548835418636
"5624",5624,6927,78,13,25,-3.21305035613477,23.2619743934683
"5625",5625,6991,94,2,26,-19.5899087935686,8.05636122170812
"5626",5626,6973,55,5,27,-13.3124894229695,15.5188102382519
"5627",5627,6886,31,14,9,13.3403177605942,9.59110204087663
"5628",5628,6840,56,10,19,30.1781089743599,22.6757444355625
"5629",5629,6840,61,13,30,16.2858230993152,12.2966023353438
"5630",5630,6898,83,12,13,-45.2013868372887,1.19519280889141
"5631",5631,6838,79,4,16,-46.5657734079286,23.080447081208
"5632",5632,6891,75,20,22,-34.4270724337548,23.6477950344305
"5633",5633,6971,27,25,13,-19.3130423314869,0.454302730813855
"5634",5634,6871,32,9,31,-19.4639958441257,19.8919475141412
"5635",5635,6915,40,8,19,22.8494491660967,7.4400829767331
