"","SimNumber","Targets","Span","Samples","Errors","Offset","OffsetVaria"
"3305",3305,9965,68,2,31,36.0891435062513,19.9842875519486
"3306",3306,9939,31,5,32,-27.4146826472133,22.8463751403172
"3307",3307,9927,49,21,19,-38.6925860773772,1.09943230717885
"3308",3308,10086,97,17,15,13.6321613565087,13.6641974248744
"3309",3309,10073,34,13,11,-46.7439459869638,4.35028895677603
"3310",3310,10031,25,17,10,24.2878541583195,19.8405978421816
"3311",3311,10022,72,23,23,-11.1652865074575,4.07363580948277
"3312",3312,9924,90,12,22,-28.0926233390346,6.3015907804512
"3313",3313,10095,57,25,18,15.5337206553668,2.61377492926805
"3314",3314,10096,46,15,9,-15.4046670300886,7.71794737508404
"3315",3315,9928,61,16,28,-40.5792486155406,0.925969192516524
"3316",3316,9906,58,11,10,-12.94339671731,21.0549814880423
"3317",3317,10027,78,2,31,-5.08166428189725,26.0365750861992
"3318",3318,9954,34,11,16,-12.5510590616614,12.1804349001446
"3319",3319,9905,46,17,9,30.3163872100413,17.2447353883327
"3320",3320,10087,34,22,24,-35.2229595882818,6.27603638164676
"3321",3321,9936,25,11,11,15.308396355249,20.4222762243869
"3322",3322,9912,88,6,13,13.3586772950366,20.5594459767682
"3323",3323,10085,41,23,31,-20.4412061721087,21.8456218832294
"3324",3324,10006,29,12,12,24.1244428325444,23.5169487936643
"3325",3325,9999,80,3,13,-2.11050580255687,21.5779043408125
"3326",3326,10013,27,23,10,49.1062401328236,21.3316716601807
"3327",3327,9922,76,17,27,-43.0975740775466,7.06143648101785
"3328",3328,10034,69,14,29,11.4357605110854,15.7364263229142
"3329",3329,9989,37,7,18,20.3653176315129,19.8476618753786
"3330",3330,10018,52,17,23,4.01190333068371,5.30213859406696
"3331",3331,10013,31,9,24,40.3914330760017,22.0508982058365
"3332",3332,10055,42,7,19,-32.4619611725211,13.5802911667803
"3333",3333,9930,76,21,23,23.7097314558923,17.613792245555
"3334",3334,10094,92,23,27,-33.3060353528708,7.77870792852319
"3335",3335,10045,64,2,25,48.6932466737926,26.1368243614296
"3336",3336,10010,88,15,19,46.2968234438449,14.6872301681233
"3337",3337,10079,47,15,24,-3.03986335638911,22.0144052203486
"3338",3338,10071,77,14,17,30.4071349557489,7.69703730227123
"3339",3339,9991,56,17,16,-31.2955674016848,16.2859750121795
"3340",3340,10030,96,4,17,24.7164394240826,23.0869980170552
"3341",3341,10077,62,13,25,21.6831497848034,12.0103294472047
"3342",3342,9951,61,24,26,7.66955097205937,23.7973150251519
"3343",3343,10005,43,11,29,-17.7916994784027,17.3350721975418
"3344",3344,9911,76,7,19,-6.01626886054873,21.923889432014
"3345",3345,10095,63,20,17,-11.5407347911969,0.609054941110313
"3346",3346,9970,88,10,26,39.1919485991821,6.36159094561939
"3347",3347,10037,87,6,8,49.1773859830573,6.48454220732232
"3348",3348,9939,95,5,18,-7.12681044824421,18.783402284814
"3349",3349,10062,87,24,8,47.6616038242355,21.0799576489679
"3350",3350,9987,86,7,14,47.514815418981,1.3905737249169
"3351",3351,9954,73,6,21,5.11736224871129,21.0835199807766
"3352",3352,9964,79,4,24,-12.5856751576066,9.58541351059987
"3353",3353,10026,65,2,21,-38.6775633785874,7.13836866746587
"3354",3354,9943,40,15,30,32.963459356688,6.86813001752202
"3355",3355,10093,99,4,12,-0.94933791551739,7.2444054238922
"3356",3356,9923,28,11,19,-47.1675866516307,10.9835233163394
"3357",3357,9962,81,10,30,30.476369545795,15.2503730219372
"3358",3358,9923,93,18,23,48.4656625194475,14.2252792762774
"3359",3359,9918,53,12,32,2.29434745851904,16.7148498348196
"3360",3360,10070,91,18,18,-33.1525696674362,4.63702607761347
"3361",3361,9933,46,2,22,-1.31283276714385,2.9579092039275
"3362",3362,10067,55,24,8,32.9593028174713,21.7537185979236
"3363",3363,10071,45,7,15,-4.7399566275999,12.1408113439982
"3364",3364,9945,92,11,19,-11.6963107604533,22.002359047238
"3365",3365,10024,39,3,19,26.2087432900444,24.1081174438985
"3366",3366,9950,28,8,19,2.58865682408214,20.1190262138818
"3367",3367,10072,26,9,30,-29.5239547966048,14.3738031067846
"3368",3368,10020,45,5,23,-34.5907739596441,3.50857619652641
"3369",3369,10026,41,2,21,-26.9145115278661,19.453094714764
"3370",3370,9965,42,25,9,27.7180521050468,21.8739410218028
"3371",3371,9950,36,24,14,47.0164599595591,19.8025332041522
"3372",3372,10055,86,11,11,-31.2326560262591,4.25998841969902
"3373",3373,9904,74,23,19,8.39072898961604,10.2089201270114
"3374",3374,9975,61,24,31,14.5790113601834,21.7411097409476
"3375",3375,9922,31,10,25,0.897052767686546,5.99367426976794
"3376",3376,10019,98,10,8,3.90976241324097,10.6658922908315
"3377",3377,10093,35,2,9,-13.0277555668727,2.07224924198492
"3378",3378,9976,28,20,15,-49.8282636282966,15.6175968069024
"3379",3379,10034,34,7,16,0.501504493877292,15.7300833456456
"3380",3380,9918,55,6,32,8.78654597327113,14.1181546273592
"3381",3381,10056,28,16,19,28.9927272126079,18.5751675468981
"3382",3382,9940,85,6,27,-9.22113943379372,20.8978184858714
"3383",3383,9904,58,21,21,14.5314829424024,23.1372032319871
"3384",3384,10002,29,17,9,-46.1782777914777,18.3399821212713
"3385",3385,9994,34,20,9,-25.2343741478398,15.8358184924144
"3386",3386,9913,41,24,20,-33.4152274066582,8.74657532452908
"3387",3387,9967,74,3,27,42.6300965016708,8.33302414193167
"3388",3388,10042,62,13,31,6.0817638412118,9.35424886839697
"3389",3389,9949,44,8,26,-29.2552311904728,25.9067393380445
"3390",3390,9946,95,13,29,37.4938721070066,11.0902504710611
"3391",3391,10040,93,25,9,-21.3405604241416,25.7359569862862
"3392",3392,10020,85,2,15,8.03226190619171,17.8963631489326
"3393",3393,9962,28,22,31,-11.4200640004128,7.51436929654842
"3394",3394,10051,26,18,28,38.9297879068181,4.92106807230087
"3395",3395,10077,52,12,15,-3.60538153909147,10.9366261149165
"3396",3396,9978,87,17,24,23.6490458250046,11.7867851054939
"3397",3397,10007,29,13,19,19.0959049854428,23.6719338884475
"3398",3398,9952,73,19,17,-30.7068149093539,21.080050985388
"3399",3399,9982,55,3,15,-9.10398736596107,2.26925225466676
"3400",3400,10012,26,22,12,-39.4397349562496,8.94104395231907
"3401",3401,9977,31,4,32,38.7992409290746,1.44934040931286
"3402",3402,10019,52,21,14,-4.66019476298243,11.9188325961055
"3403",3403,10085,61,20,25,0.480596348643303,4.48702930486272
"3404",3404,9996,81,8,25,45.4261787934229,24.3756283110508
"3405",3405,9946,87,3,29,-22.943799616769,20.9820230096027
"3406",3406,9911,65,10,14,-44.1476647276431,2.18169075405854
"3407",3407,10009,51,13,30,27.7373283868656,14.4512026046508
"3408",3408,9944,83,5,18,14.9600688135251,8.59790906466846
"3409",3409,10057,59,6,26,15.1664663339034,0.23985239072144
"3410",3410,10077,99,18,20,-45.2898944262415,8.07286949638091
"3411",3411,9952,79,6,11,-29.7556868754327,24.2746812646389
"3412",3412,9983,30,19,18,17.9574352921918,6.80869240048411
"3413",3413,10010,77,20,14,-15.8233471913263,4.85893009714014
"3414",3414,9978,83,24,27,5.20061491988599,20.0766955622137
"3415",3415,9941,51,12,11,-25.9846734814346,10.5688598829617
"3416",3416,9995,33,23,12,-12.7945756306872,3.42569984733895
"3417",3417,10003,47,16,26,-42.4602521117777,12.6458005056614
"3418",3418,9959,38,3,11,-27.7391491224989,21.4333958643235
"3419",3419,9967,88,19,10,36.7315465817228,23.9441843368129
"3420",3420,9997,30,13,24,-44.5981524419039,15.2148556204499
"3421",3421,10040,30,25,10,-45.214270753786,26.4664250115971
"3422",3422,9986,73,17,17,-26.6035206848755,26.2806599124379
"3423",3423,10088,54,20,30,13.5679013561457,16.4543875455672
"3424",3424,9905,29,19,27,-27.568397927098,3.86464555125171
"3425",3425,9938,25,23,14,-41.3053469499573,15.1346903216126
"3426",3426,10087,28,3,29,-19.0435087541118,21.9853315424549
"3427",3427,10004,36,3,28,-19.805862614885,13.7778766683189
"3428",3428,10014,83,9,30,-30.4467998212203,4.20117651699111
"3429",3429,10087,80,17,23,-10.7318416936323,18.4050068867737
"3430",3430,10054,88,16,10,37.2870767256245,21.4953995974278
"3431",3431,9985,77,13,28,-23.8004518672824,15.8686560873135
"3432",3432,9960,48,12,22,-46.5989869553596,25.5121730411991
"3433",3433,9965,35,16,30,3.25391159858555,22.7161617399761
"3434",3434,9941,44,9,16,16.2619650131091,7.00837388091208
"3435",3435,9992,33,5,22,-22.911559860222,11.4409478360328
"3436",3436,10003,90,7,29,-27.0882286829874,20.5155083567423
"3437",3437,9982,100,23,21,11.4795988891274,22.3530964293978
"3438",3438,10028,39,10,11,-33.2401993684471,5.90871923558228
"3439",3439,9970,38,12,13,-23.3102034544572,5.94979556496395
"3440",3440,9943,74,17,24,-14.7815572563559,13.8199657731303
"3441",3441,10003,59,16,12,30.4784640902653,22.868784358426
"3442",3442,9915,91,12,25,-33.7638998171315,11.0065866297625
"3443",3443,9938,77,19,29,-43.6938650673255,18.8936299378171
"3444",3444,9969,62,22,12,29.9588922876865,3.26554284874257
"3445",3445,9915,30,5,24,-14.946366334334,21.7393046301301
"3446",3446,9996,90,12,8,37.5749006401747,14.2753562955365
"3447",3447,10022,32,23,24,12.1028361609206,5.38091194135253
"3448",3448,10018,46,14,9,41.7563165538013,13.3065522900254
"3449",3449,9988,56,4,32,-9.10347022581846,10.2897007811193
"3450",3450,10008,27,18,24,26.8706816714257,21.764689995493
"3451",3451,10005,72,9,26,27.8687679441646,12.8879041664323
"3452",3452,10036,60,14,15,-43.6326795257628,3.8311282749637
"3453",3453,9962,76,23,8,-6.1411295318976,9.01657233506953
"3454",3454,10077,68,18,16,-4.24422959331423,9.4884199661694
"3455",3455,10007,54,2,10,-6.75128907896578,16.0050429995973
"3456",3456,10001,92,7,22,23.3640351332724,20.521790968891
"3457",3457,9959,71,23,32,-7.77392503805459,8.09057524499437
"3458",3458,9964,74,23,17,13.5624725138769,23.320353473824
"3459",3459,9901,28,13,9,21.2075474672019,5.11686330751074
"3460",3460,10013,68,22,23,-36.7425418458879,15.0463473012396
"3461",3461,9983,94,15,25,32.128286245279,14.5131337564723
"3462",3462,10060,61,19,24,17.9694926831871,25.499862092013
"3463",3463,10015,62,16,23,28.6181412870064,1.30107500000857
"3464",3464,9957,57,4,8,-4.66834446415305,24.8556178974763
"3465",3465,9921,70,11,29,-37.5833175843582,5.34220604731934
"3466",3466,9920,97,25,12,-12.2387680923566,3.22343719658325
"3467",3467,9977,81,23,12,29.8035800457001,0.565163193393033
"3468",3468,9998,64,4,32,41.1050393013284,6.00951867002621
"3469",3469,9943,88,22,25,-40.8730312250555,8.59130109538208
"3470",3470,10005,58,21,17,21.4873060351238,4.60372673026728
"3471",3471,9902,64,21,20,16.468005347997,23.1718287548686
"3472",3472,10049,83,9,28,36.3249719142914,9.48474229033804
"3473",3473,10005,67,25,9,-33.1164029426873,23.1526823689756
"3474",3474,9916,54,17,21,-19.4887684425339,22.3768407383729
"3475",3475,10082,75,6,20,-32.3645399650559,24.9748539834297
"3476",3476,9928,41,9,22,11.5624305559322,18.7140039849302
"3477",3477,9946,47,16,25,-2.7530760737136,10.0002666215003
"3478",3478,10057,98,6,19,-33.7965598329902,15.4431109526169
"3479",3479,10034,35,24,31,22.413356974721,19.8267135252554
"3480",3480,10019,40,22,29,17.3705766210333,9.3940858680557
"3481",3481,10076,34,2,27,18.4539338806644,19.4344779859083
"3482",3482,10093,81,17,30,-38.643996254541,20.7811780507176
"3483",3483,9958,30,13,17,-28.2278821105137,9.01000305646867
"3484",3484,10026,83,8,17,-19.5729131810367,8.6496258878503
"3485",3485,9983,64,13,18,-11.300840950571,24.3996390434324
"3486",3486,10085,25,25,22,-6.65566248353571,4.90166662773467
"3487",3487,10085,71,3,27,-22.9449428385124,15.853335686405
"3488",3488,9907,31,7,30,44.2975585814565,4.40353468826879
"3489",3489,10046,32,19,32,-36.4209273830056,20.5925420483982
"3490",3490,9961,30,10,23,7.67765475902706,16.8061718837337
"3491",3491,9931,58,20,20,47.0727138454095,16.0093077977896
"3492",3492,10000,28,10,11,9.66551983729005,20.6094721076882
"3493",3493,9924,80,14,26,43.0384845938534,7.97056013803673
"3494",3494,9925,34,24,13,-8.51343006361276,0.18485782913724
"3495",3495,10024,82,25,8,37.2713110409677,11.336616061077
"3496",3496,10088,41,9,23,-38.4262390201911,16.5702747308847
"3497",3497,9910,55,3,24,21.1974861565977,20.7374080389142
"3498",3498,9966,91,7,14,-41.0905869444832,1.6591691282012
"3499",3499,10038,61,6,22,38.0264172563329,18.2469420788223
"3500",3500,10077,65,8,31,-0.559348147362471,11.312354551849
"3501",3501,9975,73,5,17,-19.6173827629536,4.24508091892558
"3502",3502,9997,63,16,13,17.1626767842099,15.8927271663058
"3503",3503,9926,54,10,20,6.66720578446984,0.153759390115738
"3504",3504,10051,42,7,18,-32.1991215460002,1.37990190714761
"3505",3505,9928,63,12,21,-30.7714364258572,16.6850000974156
"3506",3506,10026,53,5,16,-35.7265106867999,22.7997197819005
"3507",3507,10009,48,10,32,-17.6402408629656,0.592958875557408
"3508",3508,10078,38,3,24,-4.22214358113706,19.9211404230185
"3509",3509,9999,42,12,31,-7.13306656107306,25.858622809323
"3510",3510,10091,25,16,28,49.8997382586822,22.998228738975
"3511",3511,10073,81,11,30,18.0682291043922,15.1266040238654
"3512",3512,10063,93,16,24,-1.80561412125826,16.0270666990511
"3513",3513,10020,92,11,21,-46.4079431258142,4.97244668669486
"3514",3514,10030,73,15,13,9.45507492870092,10.6774687154612
"3515",3515,10069,49,2,21,-0.431132433004677,11.2865240430846
"3516",3516,9936,65,25,32,35.6561322696507,7.42634327943204
"3517",3517,9935,64,11,10,0.629733828827739,8.48133712640358
"3518",3518,9947,89,14,9,15.0082890177146,17.1306810963487
"3519",3519,10005,69,23,11,-37.8372576087713,16.4458519398177
"3520",3520,9985,87,17,31,-49.219555570744,6.83916923424858
"3521",3521,10036,61,8,19,39.1840223455802,23.7244215206574
"3522",3522,9991,65,18,27,-24.0248824702576,5.10368860774231
"3523",3523,9970,69,10,31,36.9310111040249,0.760273977974663
"3524",3524,10071,77,6,28,35.0935381604359,4.56780594244436
"3525",3525,10094,83,18,30,25.8660889230669,8.39660235333629
"3526",3526,10082,52,10,12,2.74340559262782,20.1660356620981
"3527",3527,10036,68,10,18,-12.9537860862911,18.3942548742141
"3528",3528,10053,73,5,26,-47.1585849532858,5.07061620338541
"3529",3529,10066,62,8,26,14.811513456516,3.84560320634581
"3530",3530,9944,86,12,30,-10.9058953123167,11.3016383116692
"3531",3531,9972,78,17,26,-27.9278161702678,19.1452425487083
"3532",3532,10059,41,2,24,-45.5473808804527,0.36350071408134
"3533",3533,9976,63,17,9,-27.6456999126822,4.40309629460587
"3534",3534,9928,73,18,14,5.47128212638199,20.8857350472943
"3535",3535,10066,35,9,29,1.05831809341908,12.2196601476837
"3536",3536,10034,99,24,17,-32.4005029397085,18.8064848294391
"3537",3537,10001,48,8,24,17.1961036510766,19.3131215442678
"3538",3538,10059,90,20,20,39.623579219915,8.21364456542279
"3539",3539,9972,70,21,12,35.144221317023,24.1232642889174
"3540",3540,9937,70,2,18,3.09757771901786,2.4220734783099
"3541",3541,9953,94,4,11,-40.8473158255219,2.91580513123167
"3542",3542,10034,68,9,19,-25.3128550481051,2.39829738263227
"3543",3543,9921,30,13,25,-26.8209766596556,18.0774143146509
"3544",3544,10071,46,14,22,40.8932632301003,8.01421882851352
"3545",3545,10073,85,9,31,-19.2694594850764,5.17718803391513
"3546",3546,9934,87,15,12,-22.2085787914693,5.67584998209565
"3547",3547,10027,85,25,30,-10.601973766461,15.8852462041078
"3548",3548,9935,70,19,22,31.2152735190466,23.9142820760785
"3549",3549,9952,36,4,16,-39.0071348519996,5.68674407233135
"3550",3550,9928,29,21,19,-19.0156923374161,15.1838185460526
"3551",3551,9948,60,8,16,7.37360180355608,16.9983085385789
"3552",3552,9927,52,2,23,31.9166204892099,20.5261666009973
"3553",3553,10051,63,21,30,30.8157690800726,3.69453099788749
"3554",3554,10057,51,22,22,-48.2888468308374,15.9284984171896
"3555",3555,9976,90,4,10,33.5395061643794,12.2015384942526
"3556",3556,9973,77,7,28,-30.4555752547458,20.2840453872045
"3557",3557,10033,53,23,9,5.38167508784682,24.3236158073694
"3558",3558,9980,89,25,32,34.0483002364635,13.7534104519859
"3559",3559,10068,49,6,28,22.0146796200424,17.2350608906962
"3560",3560,10099,45,7,18,11.0670235008001,21.392353764877
"3561",3561,10082,40,2,23,21.983485808596,8.60906539520039
"3562",3562,10047,79,17,13,-1.66762031149119,6.62841631328105
"3563",3563,9929,81,16,30,34.977921936661,11.5161556987525
"3564",3564,9937,77,25,9,21.19167719502,20.4489200272791
"3565",3565,9941,63,13,27,10.1861268980429,12.4713056188191
"3566",3566,9957,29,6,22,3.56521608773619,7.13487638733047
"3567",3567,10052,28,5,32,44.3758897250518,4.5315273135961
"3568",3568,10061,72,18,29,5.56334208231419,2.71834274146776
"3569",3569,9933,51,4,32,-5.92140608932823,12.8534059199265
"3570",3570,9990,52,8,24,-16.0789200570434,15.681795173666
"3571",3571,10034,72,14,14,31.4678396098316,23.4517072653084
"3572",3572,9917,28,23,27,25.9011837420985,25.1474629908747
"3573",3573,10066,34,21,19,-12.2986935544759,18.930834965186
"3574",3574,10005,57,9,17,-22.8617065353319,5.74653323105001
"3575",3575,9942,69,7,30,-43.5844188556075,16.9967764898504
"3576",3576,10021,77,10,18,-41.8265002546832,12.0137286192018
"3577",3577,9995,77,5,12,-37.926252768375,19.0954345688422
"3578",3578,10021,55,5,27,-22.0097968121991,25.9126484440984
"3579",3579,9983,58,4,23,2.05567583907396,18.930797181458
"3580",3580,9960,56,5,11,2.91399352718145,0.22652481616335
"3581",3581,10068,35,4,15,43.3563765371218,15.4484174563338
"3582",3582,9931,40,19,18,41.797907394357,11.5544062075508
"3583",3583,9904,34,7,21,5.69585210178047,5.16215300380508
"3584",3584,10063,53,2,21,40.9338749712333,17.8371482856038
"3585",3585,10034,68,25,13,-10.7959403889254,24.0242283377906
"3586",3586,9926,66,24,28,-18.328582495451,3.48964535187068
"3587",3587,9906,93,14,20,-6.22212653979659,5.77957759376033
"3588",3588,9960,76,15,13,-47.4900143221021,21.1725914052851
"3589",3589,10092,30,25,9,-17.307950463146,8.25832297233096
"3590",3590,9907,99,3,31,-48.6242616316304,2.37709202418569
"3591",3591,10046,62,10,14,30.6159090483561,15.8841239829643
"3592",3592,10010,64,18,11,26.2691795825958,20.2661588949086
"3593",3593,9905,98,6,17,20.2557223150507,15.1934190865455
"3594",3594,9901,54,10,27,-35.6504394672811,19.6253718991426
"3595",3595,9963,28,5,22,-17.8028930909932,1.54662607428036
"3596",3596,10021,67,11,29,1.88469341956079,23.5461991370164
"3597",3597,9975,29,5,21,15.0341753382236,11.949790074181
"3598",3598,9964,85,12,29,-19.0614251419902,4.40679729220271
"3599",3599,10096,97,15,25,38.0009801127017,25.4725311854875
"3600",3600,10012,44,20,29,5.43310977518559,2.06725578052644
"3601",3601,10069,35,15,8,49.8324223328382,25.1322198849602
"3602",3602,9984,60,17,13,-16.664960118942,14.1680284757884
"3603",3603,9914,29,2,20,-40.65454993397,15.3379767670238
"3604",3604,9961,58,3,24,4.26648126449436,23.8273248744966
"3605",3605,9908,69,6,11,23.9425818901509,21.8243020445292
"3606",3606,9906,72,23,22,1.42915041651577,20.1675459746944
"3607",3607,10056,44,14,12,-7.02764042653143,25.6032390874638
"3608",3608,10086,60,14,23,-27.7917955536395,22.5287192876178
"3609",3609,9969,60,21,26,-15.3576367069036,20.7290019491701
"3610",3610,10016,61,16,15,4.71800428349525,15.0369892207307
"3611",3611,9928,31,24,26,-1.93313392810524,16.951392112124
"3612",3612,9956,62,3,21,23.7754665315151,14.6827604345442
"3613",3613,10058,33,16,14,24.5573380263522,21.3163778325112
"3614",3614,10037,71,9,29,36.5907751023769,21.4971881917464
"3615",3615,9946,80,12,13,-5.96419614739716,5.24067846170091
"3616",3616,10053,97,21,26,-27.2815027739853,19.9058961818647
"3617",3617,9901,53,2,31,41.3732115644962,22.4893345697951
"3618",3618,9963,92,2,30,29.9014260759577,0.284555513765197
"3619",3619,9989,50,4,9,-39.1751579940319,4.13704433961911
"3620",3620,10033,95,9,32,10.3057567495853,18.9132775874233
"3621",3621,10024,83,25,15,27.8609639499336,19.9774714636693
"3622",3622,9974,47,22,19,36.0192161984742,12.3838869115813
"3623",3623,10056,63,7,26,-7.5626757228747,1.19712205566699
"3624",3624,9973,83,8,20,-33.0854945117608,12.1414770508371
"3625",3625,10037,50,2,14,15.2841957518831,12.9304649817145
"3626",3626,10093,53,23,23,-14.8596029030159,22.5825981803641
"3627",3627,10032,63,14,15,49.4791615288705,25.4951442160832
"3628",3628,9938,35,12,30,-27.8003795538098,23.6352102272538
"3629",3629,9947,76,10,32,-47.7281644707546,5.46789883808186
"3630",3630,9902,98,13,11,6.98655594605953,6.73155529098888
"3631",3631,9964,64,23,28,16.3906590780243,13.0352830154805
"3632",3632,9955,100,5,24,-49.7058397857472,18.5489442576487
"3633",3633,9983,57,9,14,4.78317837696522,3.75723442097474
"3634",3634,10055,57,17,12,-42.686428478919,5.99113344362658
"3635",3635,10066,58,6,24,-24.6877742931247,6.68027441206761
"3636",3636,10037,37,6,28,-32.5239081168547,9.08361221216503
"3637",3637,10010,31,19,19,-41.2576518254355,25.0237968060039
"3638",3638,9967,27,23,20,32.6587259303778,3.92416043860465
"3639",3639,9976,91,9,31,19.7241821559146,9.17989994619158
"3640",3640,10032,66,19,25,-46.7496343888342,14.7164054437715
"3641",3641,10048,67,16,22,-31.2483369605616,25.6821710906222
"3642",3642,10060,67,13,17,46.6810922371224,11.7520342003589
"3643",3643,9944,28,19,13,26.6825349535793,24.9088664177093
"3644",3644,9953,49,15,25,-49.4709745515138,0.692670929601183
"3645",3645,9956,93,17,30,37.3687519226223,20.0386827194809
"3646",3646,9952,37,2,21,47.8475908050314,6.83159127695137
"3647",3647,9995,70,10,12,-22.5549819646403,26.3629483988909
"3648",3648,10032,92,21,32,-5.20909444894642,4.47258888105582
"3649",3649,10096,37,19,22,22.9726848425344,20.5221747476682
"3650",3650,10046,26,17,16,7.5233269482851,15.7860559838212
"3651",3651,9940,90,12,11,-24.9954088591039,10.4402016927004
"3652",3652,9907,53,17,31,20.2258246485144,15.0107733105372
"3653",3653,10029,68,7,14,49.9865823891014,4.25145406024484
"3654",3654,9988,52,17,24,21.4512571226805,3.35129510478117
"3655",3655,9909,53,3,16,-48.1401863042265,4.27125475122477
"3656",3656,10100,51,7,15,-5.21491742692888,6.89523712764564
"3657",3657,10033,83,25,26,47.6321679307148,18.2068840036343
"3658",3658,9986,44,9,18,-39.731711964123,9.96750448300107
"3659",3659,9927,64,12,32,-23.0815346119925,17.3463244064429
"3660",3660,10021,38,3,22,43.3232004521415,10.860463663955
"3661",3661,10000,89,22,29,39.5479493774474,19.6251800745367
"3662",3662,10002,82,21,21,-31.0192034346983,14.2930130005749
"3663",3663,9924,77,10,8,13.3913669036701,21.9800102621168
"3664",3664,10038,78,20,28,-38.809252041392,1.76901498909597
"3665",3665,10043,92,3,14,-4.21252273954451,11.4887663212293
"3666",3666,10017,52,22,31,26.8859497038648,0.374223346152343
"3667",3667,9988,44,8,29,-40.2057135710493,18.4510409422526
"3668",3668,10080,36,10,11,38.3345805341378,10.3204963456786
"3669",3669,10087,51,25,31,22.2257277229801,14.6528749987977
"3670",3670,10069,81,13,23,-22.1905317390338,7.49534781783586
"3671",3671,9967,72,3,20,-17.5314421998337,23.7638040728876
"3672",3672,9993,91,5,15,13.8381777796894,17.4042787962153
"3673",3673,9991,81,8,15,-16.7893793201074,1.58332633350138
"3674",3674,10044,53,8,26,-18.9251781441271,10.3318871648398
"3675",3675,9991,57,16,31,-9.28946658968925,18.2315463510791
"3676",3676,9982,51,19,16,-39.4797016168013,4.99515975409094
"3677",3677,10075,96,17,16,-35.3984476765618,19.0913163646043
"3678",3678,10051,78,20,25,-33.9514959370717,3.03684998668171
"3679",3679,10044,83,8,30,39.5474422723055,1.96875061550643
"3680",3680,9901,70,17,9,44.4665025454015,10.5930508469341
"3681",3681,10079,36,21,15,-42.3671823227778,4.93518748249463
"3682",3682,9960,98,15,21,-37.3738011578098,23.0447945985743
"3683",3683,10013,61,7,29,46.7086833901703,15.6706411999897
"3684",3684,10081,33,23,19,4.05234065838158,12.4247883585708
"3685",3685,9947,29,21,30,26.8541757715866,23.7617103397979
"3686",3686,9958,77,21,28,-48.3818341279402,18.0247718024731
"3687",3687,10060,65,12,28,17.7006497979164,23.5070576689094
"3688",3688,10038,78,4,23,26.0144419269636,3.87074522944633
"3689",3689,10007,80,3,17,-37.2444390784949,18.457525781255
"3690",3690,9959,71,2,19,-30.0791323883459,6.81701361874514
"3691",3691,9906,74,20,9,36.7599952034652,2.0659153219522
"3692",3692,10086,46,20,20,-36.5953514585271,4.16715378153999
"3693",3693,9984,79,2,22,11.0024291789159,14.2685464387343
"3694",3694,10046,68,20,31,12.7383225830272,25.9059705218552
"3695",3695,9915,99,21,19,-14.2736859153956,19.1134142433137
"3696",3696,9908,58,12,25,-40.3416960500181,20.773379579341
"3697",3697,10063,49,13,32,-9.74137794692069,13.4233272387059
"3698",3698,9957,44,14,24,-5.22010833956301,17.4825712585684
"3699",3699,9948,38,16,10,9.08289144281298,13.3644617699748
"3700",3700,10000,43,23,25,35.6114470399916,20.8409020072094
"3701",3701,9901,80,14,20,-8.23502109851688,18.4919877124403
"3702",3702,10001,30,5,18,30.6036489550024,4.80536892951466
"3703",3703,10035,31,3,14,16.7643049964681,14.3943573375805
"3704",3704,10008,57,11,23,-4.98191972728819,13.6953040882116
"3705",3705,9940,51,4,25,-41.9009621720761,14.6923331863515
"3706",3706,10000,63,8,29,-39.0831637429073,15.6561874432899
"3707",3707,10049,77,16,31,-44.1504513146356,13.2347821357439
"3708",3708,10080,32,25,17,33.1712750717998,9.78359848639741
"3709",3709,9995,45,7,20,8.52136071771383,24.8732850479509
"3710",3710,10077,97,3,16,47.9339115321636,24.140495174303
"3711",3711,9926,31,11,13,18.8390807947144,18.2618401953615
"3712",3712,9988,66,6,20,-44.9682973092422,26.0478214461496
"3713",3713,10058,69,9,9,-1.82350289542228,2.68441901863366
"3714",3714,10066,51,11,20,-47.2248530946672,3.57990367531823
"3715",3715,9901,64,19,26,-45.4844758845866,5.80779285176098
"3716",3716,9971,56,9,8,-15.6004622811452,4.85350839747535
"3717",3717,9979,71,22,29,21.5289434418082,1.99257561285421
"3718",3718,9995,73,13,16,43.4319272404537,4.61524187664967
"3719",3719,10082,52,2,20,4.8330839490518,21.7361785942593
"3720",3720,10019,74,24,18,4.2600319487974,22.3409552231778
"3721",3721,9916,80,24,10,24.1463279584423,10.4553391226362
"3722",3722,10025,82,8,10,12.795995362103,7.7820428237603
"3723",3723,9978,98,12,17,-12.5375975389034,9.17573832521727
"3724",3724,10098,28,11,28,1.01905772462487,11.5237938175669
"3725",3725,9916,59,9,32,-11.5718012675643,23.4744443393154
"3726",3726,10067,97,15,8,32.0209835190326,16.2021135466825
"3727",3727,9937,42,19,15,12.6842852914706,12.1288669907541
"3728",3728,9932,50,19,9,16.6564096696675,25.3869053852439
"3729",3729,10091,81,25,30,15.9793530590832,25.3019430768886
"3730",3730,9971,69,5,23,1.43308446276933,4.34315194743033
"3731",3731,10070,64,11,28,-27.0176403224468,24.874930935276
"3732",3732,9947,84,2,24,34.1418927069753,8.42908439002838
"3733",3733,9935,60,21,9,-47.623980906792,24.0191477590494
"3734",3734,9969,53,20,17,21.3980887085199,9.95451425346173
"3735",3735,9997,35,2,21,-22.3954370012507,5.68074918166711
