"","TargetYears","Offset14CAges","MeasurementErrors","OffsetMagnitudes"
"2271",1173,418.370797170767,17.8998780315742,-1.59566747024655
"2272",214,8193.33431757953,19.2537194045726,32.4694203445688
"2273",2592,4070.69780809842,8.5255948973354,-28.3634611172602
"2274",8656,3208.23576469869,18.1449063369073,-29.2497469345108
"2275",6036,8839.78061108672,11.9480832612608,44.4715798366815
"2276",9381,6422.40238345946,8.13492664694786,34.86313438043
"2277",11350,2331.2537768784,24.5013624608982,5.9198817005381
"2278",7504,8328.3961001391,26.9613658711314,36.3639855990186
"2279",7695,4721.06661135189,17.6849734564312,1.10527500510216
"2280",11253,2389.85063321754,11.6627458555158,22.7079916046932
"2281",4995,2946.42404964637,12.4984505171888,34.8773164208978
"2282",7495,832.169633761209,27.847633123165,-25.0573296565562
"2283",3827,6879.38415853811,19.1534711741842,43.9286197070032
"2284",5901,5424.79527637134,17.3413457500283,25.4468909231946
"2285",2245,3371.6619478398,20.9339390615933,25.092444033362
"2286",10302,4680.55090139942,13.092861960642,-43.4363487642258
"2287",5648,6159.77370962646,26.3969103354029,-6.85150756035
"2288",7824,5734.53228431915,24.1508128133137,-18.5090536018834
"2289",8386,5050.29088185527,28.3228982354049,-49.236413394101
"2290",11087,10458.5676890118,22.9347626173403,-44.6811396628618
"2291",3435,4722.75913220321,19.6411973496433,-6.7888863151893
"2292",8432,9173.42533398848,16.8255210421048,35.716634336859
"2293",5126,10294.67995793,20.7632956248708,11.4891397301108
"2294",4951,6369.32407093101,17.8213244129438,0.728573813103139
"2295",5537,535.441061507871,13.1282526482828,-24.1148442029953
"2296",12217,2887.4677033418,32.4549566353671,-44.6441336534917
"2297",6854,8139.68771069321,28.9695176347159,-22.4605285795406
"2298",4122,6067.25118133249,23.3791835622396,40.5288787791505
"2299",2887,10049.3903733865,20.1564255573321,26.9116453360766
"2300",1714,3054.17162905876,19.624515755102,-23.0855428380892
"2301",3646,9150.22061308424,17.14749432588,-36.358513799496
"2302",3629,1848.75709815009,32.3574871316087,10.2987887570634
"2303",10047,10061.5964028999,34.2969204550609,-22.4879914196208
"2304",10080,8746.97059646913,25.0119765880518,33.9920093072578
"2305",9337,4468.0599827751,29.1712903974112,29.8615706618875
"2306",2613,5252.30341316076,25.7729186108336,22.4392183823511
"2307",403,1008.62755526254,15.8674692644272,1.27552389167249
"2308",1743,4385.57856908934,16.0816923719831,6.49112786632031
"2309",635,3274.74000201281,22.8478140910156,34.8727764794603
"2310",10485,10324.1888707511,26.6191308472771,-4.70056338235736
"2311",8432,2584.4742914021,30.9375101097394,9.66022701468319
"2312",2865,2899.10772851193,14.3281909194775,-9.83817132655531
"2313",10267,1298.09906475719,33.6085174800828,-48.7998764263466
"2314",3068,9780.0922488721,22.4938832507469,4.41885588224977
"2315",8079,8671.39886404751,34.8798076261301,-17.8223955212161
"2316",11092,9503.76418153119,20.2170670258347,11.2843101844192
"2317",9804,10252.0831421655,20.6364712587092,-27.4701857939363
"2318",8345,7895.85630974974,17.4906939328648,-39.3380832392722
"2319",57,170.472415469413,13.3502482192125,14.9814301170409
"2320",10012,4013.38113475592,9.07593599543907,16.8045852100477
"2321",4637,6611.29077171029,9.10121304099448,-21.1375126615167
"2322",9311,3097.09325522832,16.5460267323069,0.160664948634803
"2323",841,1961.79327824941,34.9237056730781,-2.7857949025929
"2324",4720,9902.25691994818,16.0839682787191,-41.4076824905351
"2325",5083,5029.61576692674,26.6531439838,-14.3065976677462
"2326",11079,3585.70978891335,13.8838319210336,-13.1786626297981
"2327",11807,9069.16452415968,30.624999338761,-46.0891257738695
"2328",2709,2047.96410079462,21.8457553477492,-31.9943429436535
"2329",2637,10221.8038495688,23.0920436554588,-32.45129364077
"2330",5694,1062.9794889209,11.6852113718633,42.7402045810595
"2331",11066,9880.89614201755,18.9518561568111,-11.7128345184028
"2332",6913,1294.78492783722,16.3042067366187,45.7737025804818
"2333",2313,7503.66746539673,22.0039835555945,20.0924801174551
"2334",9434,9260.3364521389,17.5077080542687,20.2164725400507
"2335",8896,1613.64037543664,14.4359738919884,-46.8377380864695
"2336",9922,5338.66237285423,16.0708081081975,-0.743732997216284
"2337",7807,8893.66682081184,14.0644219631795,28.2067161053419
"2338",11799,857.731913100122,22.0926663563587,40.2880713809282
"2339",7882,4164.2842811675,13.92742219707,-47.8216873016208
"2340",12163,9740.56560672652,26.3930932355579,12.5978457741439
"2341",354,4522.45938194354,21.3383637061343,31.6945279715583
"2342",10319,2342.74763172851,24.0279977293685,7.06076675560325
"2343",6720,3444.78262304248,15.7738844836131,11.753170308657
"2344",8026,7215.87673768519,20.6911009915639,13.4613363072276
"2345",9306,2132.17939201759,8.4061357723549,-1.32659492082894
"2346",4402,3901.29241400684,28.3193305747118,-9.64928781613708
"2347",7318,6359.07550530429,9.81637430097908,6.23856305610389
"2348",3741,8807.76153767261,30.4887746074237,-41.7000018525869
"2349",10967,419.183883689773,12.1764163116459,-49.1410236805677
"2350",10755,10430.999250159,14.73333054455,-20.2948299469426
"2351",4864,9314.48072776973,11.9919577403925,-21.1757179582492
"2352",730,4121.7739563345,29.274542854866,-41.6975768050179
"2353",2769,7896.2766254529,23.9357754813973,46.9080137088895
"2354",3280,4047.53091480332,22.822580949869,3.17018269561231
"2355",2546,3535.20441030692,11.0560392225161,32.6209052233025
"2356",6177,2857.66458037337,21.5765192678664,21.7755199642852
"2357",1063,1996.87925949034,23.2772918019909,-19.358967198059
"2358",2651,2545.16658966746,16.5815295698121,-31.0352207394317
"2359",3729,3728.92857290076,21.7561731981114,35.4816738283262
"2360",5831,9907.06064662414,27.1039569932036,-28.1276123598218
"2361",10785,4160.34455812551,15.6237479702104,-14.5398442400619
"2362",773,5023.40247576063,22.7063631319907,-22.3127312492579
"2363",11172,843.217689120649,18.7341106885578,21.7236361699179
"2364",3857,2090.04090072257,27.364975631237,-41.9826505472884
"2365",8393,1810.90361910836,16.066378345713,-44.3507152609527
"2366",10086,3026.67415436842,13.7681265727151,6.52572500985116
"2367",1917,209.8685894407,15.6113601312973,38.4060926036909
"2368",7214,8205.0994169529,31.5900108579081,3.17700100131333
"2369",5343,9861.67568883723,33.1292382136453,-35.7990184566006
"2370",1620,6501.56795435668,11.7862951124553,-7.49312003608793
"2371",9890,7809.61681138229,18.8085942603648,-26.9092557718977
"2372",2878,10083.2433746586,22.3854372864589,22.7909814100713
"2373",10557,5614.64616229125,15.6272903657518,-32.0425285492092
"2374",9610,185.81062261846,18.6614748234861,-23.7796741072088
"2375",7616,7729.96195824422,10.6336095144507,-34.5925839617848
"2376",3176,7010.92390199659,18.9751937829424,-36.5681039867923
"2377",662,2378.83141002664,27.3417972465977,-33.6319892900065
"2378",11681,9249.81437326791,26.9698137922678,43.4282156638801
"2379",5097,992.210939224247,20.8149785508867,-7.6724257087335
"2380",890,5022.61899252678,12.2545959444251,19.0717213321477
"2381",1817,9653.24708690441,34.3402215805836,8.32854805048555
"2382",10581,5807.43597142036,33.4450969723985,-5.58588539715856
"2383",6421,3054.26945218616,20.3621846253518,-14.714008406736
"2384",10566,2741.13013644247,18.408531359164,38.7500889133662
"2385",11131,804.63433272399,21.9411424975842,1.61196312401444
"2386",2953,8835.7366009246,8.44171277713031,20.7095735240728
"2387",3790,1872.34034544627,17.0507628361229,-45.7306892611086
"2388",172,8849.59948413841,15.214005404152,-0.0583709217607975
"2389",11718,3120.11091356758,22.6910091303289,13.988106418401
"2390",11914,1108.93134234204,17.1674674623646,-31.6630809335038
"2391",10272,5335.65657263717,10.5774596165866,-29.8590358346701
"2392",1594,7927.50385659613,20.1910214205272,-10.9839768381789
"2393",7987,2279.59417194619,15.694223806262,7.49685599002987
"2394",1590,3462.31625637713,27.2601697409991,-36.4028026117012
"2395",9177,7357.49077141845,12.9968905376736,-13.1157462717965
"2396",7140,1805.1002274466,32.9057363078464,-9.76145481690764
"2397",885,8335.22926357901,9.69192658783868,-30.2857443457469
"2398",11153,939.273933252833,15.5424195036758,16.8215019861236
"2399",213,912.332233139358,13.177370605059,42.2304898500443
"2400",892,7078.01546495608,18.7209657563362,29.4893675018102
"2401",3369,2096.74040465586,15.2680062302388,19.4981950568035
"2402",11214,9229.8195660961,13.2535334387794,-25.6323267007247
"2403",6336,2945.05990025437,33.8164916525129,-49.3276522494853
"2404",8234,8709.76694583967,22.9128724033944,-37.4646509299055
"2405",10170,5714.13596166473,23.3315239686053,-9.88796199671924
"2406",1996,10397.6311958948,32.5588505410124,-24.8141061980277
"2407",9876,6188.35170648983,18.2287062243558,49.3962120031938
"2408",4516,4499.22991079815,21.859008381376,4.33288062922657
"2409",9906,5345.43904290591,33.4852098231204,20.7365105627105
"2410",3487,2506.30537893222,11.224917920772,-7.32102952897549
"2411",11386,5429.26177879338,26.6434486280195,-3.43873838428408
"2412",8733,5299.85994049652,22.6938272414263,15.2712147915736
"2413",50,2236.82316938238,11.6460874453187,-18.9419361297041
"2414",2926,4046.67673005579,10.7329337531701,-0.452404888346791
"2415",7765,9308.9268544363,11.6855894627515,8.56604194268584
"2416",3419,5754.74589927272,17.0848979041912,-45.5183130456135
"2417",6700,2458.10874251029,29.0360987398308,-42.9581113625318
"2418",274,3268.81386707784,20.8110039760359,2.99498166423291
"2419",5567,7860.91413047979,9.49770935648121,18.1112769059837
"2420",5629,4979.76731349742,32.8439772005659,41.9901603832841
"2421",2747,9968.67604691981,30.5802751358133,10.9155381796882
"2422",10843,1955.22934161912,32.9324811461847,32.2142437333241
"2423",11495,9949.68689479139,31.8006180250086,-8.40496334712952
"2424",9009,9653.74823467963,10.0206053962465,17.7705841138959
"2425",9838,3377.90779857344,18.0320537316147,24.0782708162442
"2426",2188,7108.16088817788,12.6567241381854,13.8142087031156
"2427",5408,9204.29840210543,33.6733110584319,49.359266506508
"2428",6542,8125.97402795863,22.0886708539911,-10.9598824987188
"2429",10002,2084.42955116275,27.4158809010405,11.9691896485165
"2430",6880,1766.85492799136,24.0549869211391,-19.048475776799
"2431",9141,2980.63534323287,30.4951353906654,-49.1992890601978
"2432",5982,2459.01710111864,24.2931484612636,-0.31544710509479
"2433",10763,8029.21929819632,10.3762509978842,11.8257055757567
"2434",9511,6435.33387255521,12.3999827287626,-12.9045659909025
"2435",5171,10046.9887028619,19.1148250664119,39.7765100933611
"2436",1252,9529.69628690645,19.5425148797221,-11.8027336895466
"2437",2883,8763.7568662254,30.5386135671288,9.52673975843936
"2438",9827,2993.81157228155,15.0759068082552,25.5935226334259
"2439",4031,552.895667968728,10.5683639168274,-13.3502926910296
"2440",4973,7817.85416304967,23.5909722947981,24.4532930431888
"2441",3710,7504.93366114115,18.4247641467955,-1.48350282106549
"2442",4450,5761.34731767619,26.0276466787327,37.1002702275291
"2443",1243,7910.86963947603,14.0095617636107,-31.9845015881583
"2444",4502,5167.46350530627,31.5702325315215,-39.5767627749592
"2445",3720,2963.81129006606,9.39672782062553,42.4206060357392
"2446",6993,9691.74502784323,15.5207377288025,46.9412789447233
"2447",2669,3464.33274602848,23.366814852925,-40.7378951320425
"2448",11640,5137.27449881355,21.8080388642848,15.5348080210388
"2449",6114,4400.26477244875,11.315329086734,-32.091710716486
"2450",501,8175.83283092643,9.22219740413129,-37.3780969297513
"2451",1929,8412.96915925318,22.733913494274,-33.7679653195664
"2452",4733,3850.60079559163,15.5188509393483,17.781844176352
"2453",902,2257.2408256349,22.0958888859022,-28.9592764806002
"2454",766,10064.9063465289,23.6004787434358,30.98379438743
"2455",7700,1331.68098413489,11.959633880062,40.4573351843283
"2456",8123,3146.90767587284,17.2009717503097,-3.15067798364908
"2457",2755,3485.28733493914,13.3875684691593,-18.3724257862195
"2458",6124,10271.7609280296,15.2772625042126,14.4764130935073
"2459",3637,5435.35930498303,26.4434671702329,20.8598093828186
"2460",5735,3477.83662690999,34.4588451324962,-37.2703450731933
"2461",412,173.768365322714,31.1515084838029,-39.5670257974416
"2462",1115,1967.36807528665,22.3207305865362,30.8431383920833
"2463",342,8164.30330885637,13.9449297653046,14.7316530579701
"2464",5517,10265.1381757964,19.9252861640416,0.294466526247561
"2465",7136,892.286140661182,31.0433890931308,4.60831469390541
"2466",5905,4449.11602994362,22.187023273902,26.0062439600006
"2467",2939,86.8304644742167,24.0270794206299,41.3929153000936
"2468",11383,3291.49221864816,18.4419914346654,18.7352789798751
"2469",7963,10380.2458394101,16.8688491992652,31.0361524112523
"2470",330,114.340467452073,34.673783962382,24.7519829776138
"2471",11453,9964.98808058493,26.3374069868587,28.55384782888
"2472",8671,5264.4585342642,12.4480299749412,-7.1744209388271
"2473",1957,4164.21383002868,27.733862020541,12.5230566831306
"2474",8654,3418.6340366396,9.89201168995351,33.9693184476346
"2475",4104,6463.71317126329,17.2034576740116,-3.65352488588542
"2476",11344,6410.65116926874,32.3455645134673,-34.1869436670095
"2477",10198,9602.58964761887,28.3037513806485,-41.4045764598995
"2478",2562,918.42738858274,24.2155609282199,-25.8604567032307
"2479",9645,1167.20761578121,23.8843984780833,40.7398539129645
"2480",8893,3267.70298034101,11.1497098759282,-10.5123018147424
"2481",7162,3014.66520718382,21.8581455252133,31.480311928317
"2482",3051,5612.55369346239,16.5517459604889,-23.7184865400195
"2483",6997,6133.71726329672,31.076241025934,-45.0087406439707
"2484",2828,6958.93681088256,32.9218015433289,5.04932883195579
"2485",1666,2507.43415499439,23.255485518137,-38.6531460098922
"2486",6393,9363.84495701017,32.1624294992071,5.02291941083968
"2487",1335,4543.32016104855,15.6063951046672,0.712431198917329
"2488",3772,7728.61827392002,18.6399385165423,-18.887205561623
"2489",257,10446.1453923392,31.7099394532852,-38.5214255657047
"2490",1079,4145.96193063649,25.3492225585505,15.6309077283368
"2491",10304,2757.00190586246,21.3995949043892,1.31322226952761
"2492",6173,10082.7587390215,29.5358519132715,48.3345506479964
"2493",569,2044.15133444363,16.5249245723244,7.48732993379235
"2494",7983,4343.31495570769,17.9907679026946,-16.7375611606985
"2495",6524,8407.96437160943,21.5255795987323,-22.0197716727853
"2496",2764,2179.90999668401,9.14033895405009,8.9775572065264
"2497",5576,6359.44796072268,14.1940431545954,3.49297614302486
"2498",8699,8884.82688897397,23.4235843536444,-7.41295891348273
"2499",10320,7900.10689082757,8.0696626175195,37.7747204853222
"2500",663,8081.07801053754,31.9126550292131,-17.3502300400287
"2501",9147,4402.46010700424,30.1487589250319,-9.10270172171295
"2502",5569,7187.3550129532,30.385723579675,-21.7303329147398
"2503",1722,3640.22780310574,20.0029592365026,-42.5027791410685
"2504",7420,7303.467876842,26.5917937897611,0.570940808393061
"2505",11767,7708.23652802664,32.6203044296708,-43.7154710292816
"2506",7106,1538.91642900519,16.0740353525616,5.46306762844324
"2507",7457,1565.21041188069,15.585689115338,-4.56775303464383
"2508",9526,6445.19645890964,29.4620872007217,1.70755034778267
"2509",6521,2890.14598863216,15.4091903618537,6.00173734128475
"2510",1856,4953.08953559201,8.3059221173171,-20.2796001685783
"2511",965,10099.910726584,26.7449885369278,-43.6451605288312
"2512",1897,6691.16822981961,24.7003113729879,-2.01624473556876
"2513",2980,3432.3105523985,8.48836410953663,42.8310877177864
"2514",12260,1273.04025817158,24.5742914557923,30.3582767257467
"2515",3358,5294.6338887614,23.7809789399616,-33.4005807060748
"2516",6735,8928.17054508044,8.69294342258945,28.4223303897306
"2517",4828,7392.24327496205,9.12765763327479,39.4683782942593
"2518",1067,8062.41070033184,26.8387938519008,-44.8982726316899
"2519",2273,8539.24626530132,11.5875274443533,15.6761453021318
"2520",4446,3024.59569916421,12.4488354863133,-1.04704960249364
"2521",3606,10361.2299581404,18.3165272690821,-41.8516534613445
"2522",4525,7217.84920907342,9.01101572671905,-12.4726538546383
"2523",11428,7726.10067400061,27.6482471786439,22.6024688454345
"2524",3070,3994.61829053991,20.2062755245715,-4.01579330209643
"2525",11846,6675.52379654166,10.7894239667803,31.1278816079721
"2526",5682,9937.47083387393,23.5014171453658,-14.3566586310044
"2527",1333,838.406911658682,27.8439377034083,5.85491249803454
"2528",629,8207.47975078323,17.0768139609136,-12.9458522889763
"2529",9953,9078.81678490383,11.8361799127888,-29.5629960717633
"2530",10607,1867.83588904137,24.3211955141742,23.784090904519
"2531",11584,8753.07047028765,30.0892044741195,-34.6977694192901
"2532",7444,2298.41665121018,9.86770231416449,16.0568308550864
"2533",1493,3735.77962813328,11.4408804827835,-5.67441799212247
"2534",11850,9608.9934172374,27.0489240740426,-18.0141706252471
"2535",3134,2701.94822917012,27.2648652622011,35.0935346679762
"2536",4431,3414.51858735947,10.787667689845,10.433546314016
"2537",11000,8882.35075751346,28.2691528960131,-23.4518266282976
"2538",148,7966.92911736464,28.132302935468,-20.3155433759093
"2539",7351,8243.24163648651,12.9945215163752,43.7559346901253
"2540",9486,1472.5508132465,27.9161933150608,-3.45540037378669
"2541",2136,4113.29840921997,34.7274549270514,48.4654038911685
"2542",8560,3454.72216625119,14.5324980742298,-16.7778554838151
"2543",8905,239.332760173129,33.2602861349005,25.6041900021955
"2544",5511,10116.2339313895,13.6314080047887,-34.7077978774905
"2545",10252,5316.94772517772,12.4668665693607,-39.5016371272504
"2546",6082,9198.81858960325,29.109747800976,-16.4033603621647
"2547",3070,8745.14158214879,20.3160302287433,35.4755020001903
"2548",1952,5647.13313138446,26.5868570583407,-22.7654584683478
"2549",2891,8023.48166990678,11.9734012063127,28.8008194416761
"2550",1298,4320.35571340207,8.4508218166884,-6.14215948153287
"2551",1725,2692.77690664766,23.4218520468567,30.504530784674
"2552",8686,4008.98822201134,20.0211115784477,29.4492224929854
"2553",1257,7296.69805445652,31.6825915139634,39.724024082534
"2554",1528,8334.31486902776,16.1865339691285,30.465546133928
"2555",5355,3707.92174208173,27.2124074271414,19.3820581538603
"2556",5069,10048.0054991831,26.376911952626,13.5185728315264
"2557",9550,2990.52827521348,11.8479812028818,-29.2283132439479
"2558",10133,8146.96054813605,15.4989420061465,-35.8558330917731
"2559",3743,6037.82397446721,14.1834762422368,-1.14797248970717
"2560",4994,6157.66784318996,15.9120684491936,32.1073382394388
"2561",8653,2254.40434331995,8.73587168124504,40.0416957912967
"2562",7566,1584.06852789817,12.3131717243232,-34.931916417554
"2563",4773,8251.23051824948,9.00194260152057,-15.6687734648585
"2564",5123,5850.19822996846,32.457917108899,-32.7218499034643
"2565",6416,8022.09561813667,16.2507210203912,-3.58092954847962
"2566",2077,5406.60657790946,15.3644660897553,-21.5993042336777
"2567",6329,3969.96599591002,26.8752377927303,-33.0131171271205
"2568",10668,132.226003637193,34.52574817813,16.6865358594805
"2569",1843,10154.548707336,13.2618742517661,38.514404068701
"2570",2625,8246.29026411506,11.3162916456349,19.287736248225
"2571",3274,9447.27619465122,12.859328067163,-40.0213557528332
"2572",9953,3850.87834590078,25.975602496881,9.89380099344999
"2573",2246,8753.37960714981,15.4144789383281,48.8124061608687
"2574",5240,8846.28978619504,17.0102559081279,8.81377924233675
"2575",1281,3342.86340889818,24.9524605849292,7.99741176888347
"2576",8551,5030.64659168523,30.7020617539529,26.2155902571976
"2577",2840,3974.93983037362,8.53528277226724,-17.4885288579389
"2578",1428,4540.51965761571,16.2389103195164,9.10711097531021
"2579",11276,208.485489890606,14.5051023329142,-1.09073554631323
"2580",1052,6146.45812673452,10.0761101746466,21.4408763451502
"2581",4748,4535.03764230658,10.3907872359268,34.5468399813399
"2582",8446,6179.51693479569,15.8531048344448,27.5685867993161
"2583",8147,1523.52154100508,23.3619817721192,-36.0308435512707
"2584",6579,4366.51448741961,28.2463022102602,41.6343461954966
"2585",11476,2493.3390928706,15.3072876317892,49.8588608112186
"2586",5068,9614.59273029826,19.0082133684773,-39.2310800263658
"2587",8412,2068.71501532035,20.289882424986,0.730062671937048
"2588",11058,10402.3124663263,33.0323562456761,4.84349068719894
"2589",11629,8899.0592645011,27.3863984681666,28.2665341859683
"2590",9475,8165.22093913173,21.1788978516124,42.1252050437033
"2591",6004,8001.14865015725,21.6885666761082,-34.9508347222582
"2592",8815,9605.58015491219,23.9078963641077,11.1636535963044
"2593",5383,760.905260844996,19.974096670514,1.23645521234721
"2594",11111,609.232321309542,14.4321113538463,-3.73962393496186
"2595",2641,5356.95916517662,29.6469022564124,12.2470205184072
"2596",10100,10079.6160394748,33.3321832693182,25.5790479946882
"2597",6755,2721.04942255163,24.8623817320913,-38.0688512464985
"2598",3118,3594.94194655431,31.9604733237065,-12.6407424919307
"2599",5678,619.190227976355,21.5831919207703,35.8886204892769
"2600",1935,2765.28853117092,33.350298716221,-41.3596280384809
"2601",10559,10060.9194228777,21.325442903908,42.54229394719
"2602",8600,4699.61579093545,13.9135903846473,-45.2986595919356
"2603",5070,9136.55132326026,30.6540402821265,43.7802593456581
"2604",5475,4491.40148292511,30.5313495940063,-6.86064918991178
"2605",3062,9113.09680104503,27.7354065391701,-2.66241969075054
"2606",9615,7505.26044329217,32.8877459357027,24.7773244511336
"2607",11664,9232.36932784782,32.5406075110659,43.934775958769
"2608",5562,3861.79721718529,17.8056799657643,38.2098907371983
"2609",5957,7765.3110328328,19.5059922831133,32.0490261772648
"2610",3533,5228.11732277751,29.3101649710443,-14.9534417549148
"2611",7792,6226.1174917798,10.7528411399107,-22.1923675620928
"2612",9344,2185.40813591753,28.3945026737638,42.1610730700195
"2613",10801,4420.30698465652,29.9909125296399,-10.3138715028763
"2614",9373,3183.07072144078,29.4346844248939,12.3552438337356
"2615",4508,8907.08103404002,9.29444843926467,41.8175034923479
"2616",10372,8784.2853427977,19.5675989508163,14.5397116197273
"2617",8005,9979.40906087195,20.6594307750929,-25.5125978263095
"2618",7404,8833.0829557633,9.1090262089856,-39.8042934713885
"2619",948,6164.54466534337,11.0041736569256,27.4964736774564
"2620",2704,1667.77851308117,9.4004532455001,-32.1605059085414
"2621",3858,5257.70792238037,9.28082510991953,-41.2424223963171
"2622",8876,10006.5686540238,22.2301926987711,-3.73747358098626
"2623",6621,650.258820809825,25.6698477745522,39.382824790664
"2624",1729,4886.46108057308,25.9569390055258,44.3046839674935
"2625",4980,6421.24641228409,8.15345193748362,39.2395248403773
"2626",4092,2407.73160448783,23.9415220555384,-32.0778825785965
"2627",5748,2419.3497909954,22.3581889995839,2.99192501697689
"2628",11199,886.632222972548,16.9561725223903,1.36695324908942
"2629",11161,9483.51671098135,26.1649047478568,7.2484515607357
"2630",4724,2857.10552431593,20.5323908787686,24.6602077502757
"2631",1471,2227.72417583122,19.080376255326,2.15885154902935
"2632",1855,4577.48763997538,27.5024346208666,37.9915505647659
"2633",963,10113.8022933053,30.8936858403031,26.6496713040397
"2634",1920,10255.7061817314,12.7917181756347,-10.1087155751884
"2635",8948,6783.74275604395,33.5013064530212,46.6269162250683
"2636",6155,4358.8324281807,12.0046374769881,-38.2216329220682
"2637",497,4499.50801429751,16.9290845456999,19.8550383327529
"2638",4300,697.474432802642,11.2419541263953,26.9202437484637
"2639",844,10342.5435108409,31.8452164931223,-22.1561996033415
"2640",1408,1692.38084374836,34.7142180621158,36.9884054176509
"2641",8866,8249.89982149556,8.39227907196619,24.007719848305
"2642",10525,10068.2407460888,24.6623921899591,48.333498951979
"2643",2362,354.839913286996,26.1323395704385,36.7967253318056
"2644",2837,8853.74102183498,29.2198123631533,2.95580995734781
"2645",1609,5842.31793364007,12.65694828704,8.43249175231904
"2646",8141,5835.54960009328,20.6751021533273,23.8516613142565
"2647",1988,6175.4312728017,31.7057071411982,12.8184610279277
"2648",6801,4231.6548904939,26.4880629854742,-45.6650845240802
"2649",10925,8267.31800557019,22.5901905072387,20.6977321999148
"2650",7455,8214.81367628142,34.49428031547,-36.8024797178805
"2651",11401,2058.3122143452,30.4589220297057,-38.0563975777477
"2652",5907,6689.55289073469,19.6740381806158,38.5716129560024
"2653",6936,347.223285344786,30.1252308264375,-27.2572229150683
"2654",7816,8928.67734324683,17.4461734793149,46.8701711157337
"2655",3927,3840.11458738348,27.4652340016328,-5.02036940306425
"2656",10571,1485.22515216839,26.5814877892844,11.9842347456142
"2657",9721,7199.72393676308,23.2013195978943,42.7571865031496
"2658",3110,8952.50593849471,12.7277772002853,-22.3308170679957
"2659",9871,9988.93888901935,30.0149799785577,-15.2084357338026
"2660",3973,9415.78596160685,32.6984800202772,-45.1720154611394
"2661",243,2489.25694879321,13.3866802786943,-32.6659142505378
"2662",9862,10034.7178764438,23.6581159974448,43.6788256280124
"2663",11650,3457.34931789976,9.07390826428309,-31.2801732448861
"2664",5985,6183.20151058236,34.5725680936594,-2.45808865875006
"2665",4519,156.631716996591,30.2810873538256,14.867803407833
"2666",1306,8867.55246715613,26.3033597967587,-11.1918712966144
"2667",7952,6428.60412115324,9.71528741717339,-6.19602827355266
"2668",6928,8741.77560489467,21.2526082305703,13.2072998676449
"2669",6992,3069.43598618789,32.0688144995365,-41.3698603864759
"2670",312,370.960982155306,14.2801297174301,-9.49244596995413
"2671",3430,8761.87048081874,9.64201732701622,-17.865341110155
"2672",6923,895.533447229272,14.275001476286,31.842781137675
"2673",10090,5356.4878330611,21.0600690038409,24.2810331750661
"2674",2736,8517.12982957163,32.6398340146989,18.2668039342389
"2675",10592,4792.68336101338,23.4916801671498,43.7895213952288
"2676",8977,3579.29557317272,30.5436308088247,-5.67971013952047
"2677",7675,9607.27198401843,26.4080769980792,3.80024795886129
"2678",5317,967.881372109346,26.9803210087121,-41.0279539646581
"2679",6562,8687.69058284621,20.1531859098468,48.142995685339
"2680",10632,4775.77948267736,26.3936264943331,48.6460274085402
"2681",5397,985.115099766481,17.0341991686728,16.8887825217098
"2682",1067,8349.12884747855,18.908467121888,17.4861575243995
"2683",5599,1943.6507088176,27.5827661920339,-30.3875683574006
"2684",9549,2440.29008113825,27.2667392776348,44.4824327947572
"2685",8240,9995.33547603107,27.5023954689968,-20.9026394179091
"2686",10596,3336.74269969186,25.7352273548022,29.1306201834232
"2687",11087,7700.16956490589,26.8195414920337,6.59575201570988
"2688",8701,2583.21993110959,33.1142991979141,-8.94478247500956
"2689",6004,3724.2103159034,33.076920886524,8.24725802522153
"2690",136,9232.18166529074,15.8114354517311,-10.1628460222855
"2691",7611,3871.42160451972,10.2197487726808,34.3411735026166
"2692",1150,301.050519607739,11.0524528094102,-17.6495291758329
"2693",311,1837.0337311291,23.214106492931,-19.7108299704269
"2694",2851,3887.99985118903,21.7372313123196,-30.8605718193576
"2695",1194,7987.61935642252,18.8890849850141,-4.71026548184454
"2696",1262,3370.39201392697,13.5519768700469,20.3236375004053
"2697",6113,9270.34196572582,15.7176540314686,-3.78587974701077
"2698",3964,5795.02102613058,26.41612547962,40.9757880261168
"2699",10207,193.614843384056,17.7892474269029,-27.5499477051198
"2700",368,1464.95680705084,18.9394999197684,40.1936932466924
"2701",6220,3032.6732771927,13.2608044778462,-41.0051778424531
"2702",4523,3590.00914963398,23.8492954573594,-9.8244973924011
"2703",3580,385.764580569022,33.9614472633693,-8.66384138353169
"2704",1366,3961.15389939547,17.1043561634142,-42.4930156208575
"2705",2879,5618.41361655302,22.4723612642847,-40.3393434127793
"2706",2699,10237.7762356541,8.74301098193973,-23.0471028247848
"2707",5940,3680.09438208326,17.2789986983407,46.5906838653609
"2708",5461,10078.7910836813,16.6095655900426,35.7650034595281
"2709",8264,4516.12539147621,19.2181681049988,35.1644136710092
"2710",5807,201.129031157825,11.0318045294844,2.80318076256663
"2711",5796,6148.17415999388,14.7071323487908,-31.3694683369249
"2712",6274,10023.6921843894,28.0195202101022,-37.7033301861957
"2713",7637,194.604232855472,15.9587599644437,-15.8307224046439
"2714",5113,348.729643938166,25.9641988233197,-38.8710633851588
"2715",9675,7758.77771694405,29.1428711125627,14.4932905444875
"2716",164,3721.61786039537,25.6450497673359,-15.5451127327979
"2717",1912,4386.62586294658,26.253795566503,22.4872819613665
"2718",8986,890.98709527085,28.0495083106216,11.9064382277429
